sample_index,environment,path_num,method,lr,step,obstacle,curvature,curvature_max,out_of_bound,endpoint,weighted_obstacle,weighted_curvature,weighted_out_of_bound,weighted_endpoint,feasible,smoothness,jerk,quality,total,cost,dangerous_ratio,unsafe_margin_ratio,min_esdf,path_length,curvature_violation_ratio,control_oob_ratio,control_oob_max
12,env000065,15,raw,0.03,5,2.6401071548461914,0.0,1.1831105947494507,0.0,0.046055469661951065,2.6401071548461914,0.0,0.0,0.046055469661951065,2.6861627101898193,0.0030829093884676695,0.0016530054854229093,0.0016530054854229093,2.6861629486083984,2.6861629486083984,0.12999999523162842,0.15000000596046448,-0.4424026310443878,21.274940490722656,0.0,0.0,0.0
13,env000040,9,raw,0.03,5,2.8151440620422363,1.067229986190796,4.011123180389404,0.0,0.17785005271434784,2.8151440620422363,0.266807496547699,0.0,0.17785005271434784,3.2598016262054443,0.0038853127043694258,0.0013200996909290552,0.0013200996909290552,3.2598018646240234,3.2598018646240234,0.07000000029802322,0.07000000029802322,-1.4270408153533936,20.918006896972656,0.11224489659070969,0.0,0.0
14,env000070,19,raw,0.03,5,0.0008245829376392066,0.0,0.7227360010147095,0.0,0.5174103379249573,0.0008245829376392066,0.0,0.0,0.5174103379249573,0.51823490858078,0.0011957465903833508,0.0003500422462821007,0.0003500422462821007,0.5182349681854248,0.5182349681854248,0.0,0.0,0.6236820220947266,24.476186752319336,0.0,0.0,0.0
15,env000071,13,raw,0.03,5,3.2468690872192383,0.38211458921432495,2.464148759841919,0.0,0.0958949401974678,3.2468690872192383,0.09552864730358124,0.0,0.0958949401974678,3.4382927417755127,0.003006754443049431,0.0015757071087136865,0.0015757071087136865,3.438292980194092,3.438292980194092,0.07999999821186066,0.09000000357627869,-1.4039889574050903,22.865215301513672,0.06122449040412903,0.0,0.0
16,env000065,10,raw,0.03,5,0.8817043900489807,0.45661038160324097,3.5903241634368896,0.0,0.15743130445480347,0.8817043900489807,0.11415259540081024,0.0,0.15743130445480347,1.1532883644104004,0.005288021173328161,0.004560507368296385,0.004560507368296385,1.1532888412475586,1.1532888412475586,0.03999999910593033,0.05000000074505806,-0.3768860101699829,23.951274871826172,0.030612245202064514,0.0,0.0
17,env000075,7,raw,0.03,5,0.0014321185881271958,5.583942890167236,17.609222412109375,0.0,0.3994928300380707,0.0014321185881271958,1.395985722541809,0.0,0.3994928300380707,1.7969106435775757,0.00965809728950262,0.01246695313602686,0.01246695313602686,1.7969118356704712,1.7969118356704712,0.0,0.0,0.4929161071777344,22.433380126953125,0.06122449040412903,0.0,0.0
18,env000040,2,raw,0.03,5,1.816157579421997,0.0,1.0649644136428833,0.0,0.18133066594600677,1.816157579421997,0.0,0.0,0.18133066594600677,1.997488260269165,0.00153930124361068,0.0006242949166335166,0.0006242949166335166,1.9974883794784546,1.9974883794784546,0.07999999821186066,0.10000000149011612,-0.7055384516716003,23.880878448486328,0.0,0.0,0.0
19,env000075,3,raw,0.03,5,0.15321511030197144,1.9505712985992432,6.519534111022949,0.0,0.3769811689853668,0.15321511030197144,0.4876428246498108,0.0,0.3769811689853668,1.0178390741348267,0.0047033969312906265,0.0021140738390386105,0.0021140738390386105,1.0178393125534058,1.0178393125534058,0.009999999776482582,0.019999999552965164,-0.06467743217945099,24.563091278076172,0.06122449040412903,0.0,0.0
20,env000053,7,raw,0.03,5,0.5792607069015503,0.13832852244377136,2.010591983795166,0.0,0.19320891797542572,0.5792607069015503,0.03458213061094284,0.0,0.19320891797542572,0.8070517778396606,0.003578576259315014,0.0009027913911268115,0.0009027913911268115,0.8070518970489502,0.8070518970489502,0.019999999552965164,0.019999999552965164,-0.5082690715789795,30.123083114624023,0.030612245202064514,0.0,0.0
21,env000073,19,raw,0.03,5,3.3255224227905273,0.0,1.197110652923584,0.0,0.9114136099815369,3.3255224227905273,0.0,0.0,0.9114136099815369,4.236936092376709,0.0005321791395545006,0.0003015644324477762,0.0003015644324477762,4.236936092376709,4.236936092376709,0.20000000298023224,0.2800000011920929,-0.6056193113327026,14.216623306274414,0.0,0.0,0.0
22,env000079,2,raw,0.03,5,1.1732761859893799,0.023958325386047363,1.5206303596496582,0.0,0.14444684982299805,1.1732761859893799,0.005989581346511841,0.0,0.14444684982299805,1.3237125873565674,0.0012959642335772514,0.0003600405470933765,0.0003600405470933765,1.3237125873565674,1.3237125873565674,0.05999999865889549,0.05999999865889549,-0.4515268802642822,22.208234786987305,0.020408162847161293,0.0,0.0
23,env000070,11,raw,0.03,5,2.6725382804870605,0.3324443995952606,2.1335506439208984,0.0,0.3372296392917633,2.6725382804870605,0.08311109989881516,0.0,0.3372296392917633,3.092879056930542,0.0017533072968944907,0.0008216627757064998,0.0008216627757064998,3.092879056930542,3.092879056930542,0.11999999731779099,0.15000000596046448,-0.7626971006393433,19.526241302490234,0.0714285746216774,0.0,0.0
24,env000028,13,raw,0.03,5,0.000320274819387123,0.9374347925186157,3.324100971221924,0.0,0.43669557571411133,0.000320274819387123,0.23435869812965393,0.0,0.43669557571411133,0.6713745594024658,0.004167025908827782,0.0020969416946172714,0.0020969416946172714,0.6713747978210449,0.6713747978210449,0.0,0.0,0.7731378674507141,22.573888778686523,0.15306122601032257,0.0,0.0
25,env000079,12,raw,0.03,5,2.202362298965454,0.5919297933578491,2.559774875640869,0.0,0.27223992347717285,2.202362298965454,0.14798244833946228,0.0,0.27223992347717285,2.622584581375122,0.002001561690121889,0.0005631322273984551,0.0005631322273984551,2.622584581375122,2.622584581375122,0.10999999940395355,0.12999999523162842,-0.5950518250465393,18.016002655029297,0.13265305757522583,0.0,0.0
26,env000028,14,raw,0.03,5,1.023244857788086,0.9383687973022461,3.598846912384033,0.0,0.6045121550559998,1.023244857788086,0.23459219932556152,0.0,0.6045121550559998,1.862349271774292,0.009360971860587597,0.003458573017269373,0.003458573017269373,1.8623496294021606,1.8623496294021606,0.029999999329447746,0.03999999910593033,-0.8929877281188965,25.14637565612793,0.1428571492433548,0.0,0.0
27,env000028,1,raw,0.03,5,3.028461456298828,0.0,1.0768812894821167,0.0,0.5912235975265503,3.028461456298828,0.0,0.0,0.5912235975265503,3.619685173034668,0.0008830867591314018,0.0004605929716490209,0.0004605929716490209,3.619685173034668,3.619685173034668,0.14000000059604645,0.18000000715255737,-0.5932055115699768,17.810585021972656,0.0,0.0,0.0
28,env000013,19,raw,0.03,5,0.06436005234718323,1.0057258605957031,4.248317718505859,0.0,0.7068062424659729,0.06436005234718323,0.2514314651489258,0.0,0.7068062424659729,1.0225977897644043,0.004203936085104942,0.001126685761846602,0.001126685761846602,1.0225979089736938,1.0225979089736938,0.0,0.009999999776482582,0.12530745565891266,25.244033813476562,0.06122449040412903,0.0,0.0
29,env000071,18,raw,0.03,5,0.0010914639569818974,0.10931053012609482,1.7997654676437378,0.0,0.8746462464332581,0.0010914639569818974,0.027327632531523705,0.0,0.8746462464332581,0.9030653238296509,0.002309671137481928,0.0009886760963127017,0.0009886760963127017,0.9030654430389404,0.9030654430389404,0.0,0.0,0.639359712600708,25.222251892089844,0.020408162847161293,0.0,0.0
30,env000098,1,raw,0.03,5,0.0004394809657242149,3.5883774757385254,14.084896087646484,0.0,0.5506527423858643,0.0004394809657242149,0.8970943689346313,0.0,0.5506527423858643,1.4481866359710693,0.006307180039584637,0.005707802716642618,0.005707802716642618,1.448187232017517,1.448187232017517,0.0,0.0,0.7372402548789978,22.658748626708984,0.15306122601032257,0.0,0.0
31,env000098,16,raw,0.03,5,0.8061237931251526,0.7184802293777466,2.763887882232666,0.0,0.3861810564994812,0.8061237931251526,0.17962005734443665,0.0,0.3861810564994812,1.371924877166748,0.001335299457423389,0.00036022800486534834,0.00036022800486534834,1.371924877166748,1.371924877166748,0.029999999329447746,0.03999999910593033,-0.40000003576278687,14.1885347366333,0.19387754797935486,0.0,0.0
32,env000096,12,raw,0.03,5,2.005275249481201,0.9804174304008484,4.105751037597656,0.0,0.4009486436843872,2.005275249481201,0.2451043576002121,0.0,0.4009486436843872,2.6513280868530273,0.0023081598337739706,0.0008930853218771517,0.0008930853218771517,2.6513280868530273,2.6513280868530273,0.09000000357627869,0.10999999940395355,-0.5831007957458496,19.907533645629883,0.10204081982374191,0.0,0.0
33,env000079,8,raw,0.03,5,1.4696118831634521,0.6776976585388184,2.8123483657836914,0.0,0.38455653190612793,1.4696118831634521,0.1694244146347046,0.0,0.38455653190612793,2.023592948913574,0.002591246273368597,0.0006007388001307845,0.0006007388001307845,2.023592948913574,2.023592948913574,0.05000000074505806,0.05999999865889549,-0.8512786626815796,20.933902740478516,0.08163265138864517,0.0,0.0
34,env000099,0,raw,0.03,5,3.7885141372680664,1.0105650424957275,4.755906581878662,0.0,0.17101192474365234,3.7885141372680664,0.2526412606239319,0.0,0.17101192474365234,4.212167263031006,0.001061129616573453,0.0005610425723716617,0.0005610425723716617,4.212167263031006,4.212167263031006,0.18000000715255737,0.20000000298023224,-0.9855225086212158,16.583724975585938,0.030612245202064514,0.0,0.0
35,env000082,19,raw,0.03,5,1.092923879623413,0.6229265928268433,2.6108040809631348,0.0,0.4005206525325775,1.092923879623413,0.15573164820671082,0.0,0.4005206525325775,1.6491762399673462,0.00524381035938859,0.0007396266446448863,0.0007396266446448863,1.6491763591766357,1.6491763591766357,0.07000000029802322,0.10999999940395355,-0.17678681015968323,23.93622589111328,0.13265305757522583,0.0,0.0
36,env000099,14,raw,0.03,5,0.13914638757705688,1.2680609226226807,5.104589462280273,0.0,0.22413155436515808,0.13914638757705688,0.31701523065567017,0.0,0.22413155436515808,0.6802932024002075,0.005843092687427998,0.0024169350508600473,0.0024169350508600473,0.6802934408187866,0.6802934408187866,0.0,0.019999999552965164,0.08358535170555115,26.821687698364258,0.051020409911870956,0.0,0.0
37,env000062,8,raw,0.03,5,2.04297137260437,0.7998549342155457,3.1200783252716064,0.0,0.18493662774562836,2.04297137260437,0.1999637335538864,0.0,0.18493662774562836,2.4278717041015625,0.0034201424568891525,0.0029704649932682514,0.0029704649932682514,2.4278719425201416,2.4278719425201416,0.07999999821186066,0.11999999731779099,-0.5730571150779724,21.378339767456055,0.10204081982374191,0.0,0.0
38,env000098,5,raw,0.03,5,0.012468582019209862,0.5549008250236511,2.504486083984375,0.0,0.11845611780881882,0.012468582019209862,0.13872520625591278,0.0,0.11845611780881882,0.2696498930454254,0.002659338992089033,0.0011709434911608696,0.0011709434911608696,0.26965001225471497,0.26965001225471497,0.0,0.0,0.3899311125278473,23.16302490234375,0.09183673560619354,0.0,0.0
39,env000073,13,raw,0.03,5,5.442298889160156,8.24249267578125,35.78785705566406,0.0,0.7067981958389282,5.442298889160156,2.0606231689453125,0.0,0.7067981958389282,8.209720611572266,0.006776402238756418,0.006463140714913607,0.006463140714913607,8.209721565246582,8.209721565246582,0.33000001311302185,0.3499999940395355,-0.7428275942802429,13.932724952697754,0.12244898080825806,0.0,0.0
40,env000082,13,raw,0.03,5,0.7210540175437927,0.011375474743545055,1.479628324508667,0.0,0.385328084230423,0.7210540175437927,0.002843868685886264,0.0,0.385328084230423,1.1092259883880615,0.001411196542903781,0.00042366268462501466,0.00042366268462501466,1.1092259883880615,1.1092259883880615,0.029999999329447746,0.07000000029802322,-0.23268434405326843,19.576152801513672,0.010204081423580647,0.0,0.0
41,env000062,16,raw,0.03,5,3.102153778076172,0.09403886646032333,1.7797237634658813,0.0,0.11321933567523956,3.102153778076172,0.023509716615080833,0.0,0.11321933567523956,3.2388827800750732,0.0027315961197018623,0.0017098237294703722,0.0017098237294703722,3.2388830184936523,3.2388830184936523,0.14000000059604645,0.18000000715255737,-0.8371654748916626,20.573436737060547,0.030612245202064514,0.0,0.0
42,env000062,11,raw,0.03,5,1.4960733652114868,1.8279197216033936,4.675247669219971,0.0,0.43294283747673035,1.4960733652114868,0.4569799304008484,0.0,0.43294283747673035,2.385996103286743,0.001689212047494948,0.0004639569961000234,0.0004639569961000234,2.385996103286743,2.385996103286743,0.05999999865889549,0.05999999865889549,-0.6320468187332153,18.27274513244629,0.10204081982374191,0.0,0.0
43,env000076,19,raw,0.03,5,1.0908849239349365,0.06114821508526802,1.7278252840042114,0.0,0.027801867574453354,1.0908849239349365,0.015287053771317005,0.0,0.027801867574453354,1.1339738368988037,0.002329072682186961,0.0009432836668565869,0.0009432836668565869,1.1339739561080933,1.1339739561080933,0.05999999865889549,0.05999999865889549,-0.39504390954971313,21.660499572753906,0.020408162847161293,0.0,0.0
44,env000093,16,raw,0.03,5,0.6401796936988831,2.6541478633880615,9.530658721923828,0.0,0.3450489044189453,0.6401796936988831,0.6635369658470154,0.0,0.3450489044189453,1.6487655639648438,0.004073467571288347,0.004539804067462683,0.004539804067462683,1.648766040802002,1.648766040802002,0.029999999329447746,0.05999999865889549,-0.18137894570827484,23.552839279174805,0.0714285746216774,0.0,0.0
45,env000065,12,raw,0.03,5,0.0020916545763611794,0.2870052456855774,1.9683332443237305,0.0,0.3255971670150757,0.0020916545763611794,0.07175131142139435,0.0,0.3255971670150757,0.39944013953208923,0.004277583211660385,0.0017594086239114404,0.0017594086239114404,0.39944031834602356,0.39944031834602356,0.0,0.0,0.4827912747859955,25.013978958129883,0.0714285746216774,0.0,0.0
46,env000070,14,raw,0.03,5,1.6298972368240356,0.17888882756233215,2.370816230773926,0.0,0.2615010440349579,1.6298972368240356,0.04472220689058304,0.0,0.2615010440349579,1.9361205101013184,0.0021367378067225218,0.0010841379407793283,0.0010841379407793283,1.936120629310608,1.936120629310608,0.07000000029802322,0.10999999940395355,-0.41173475980758667,15.680304527282715,0.020408162847161293,0.0,0.0
47,env000015,19,raw,0.03,5,0.0007188019226305187,0.5425060391426086,2.3471012115478516,0.0,0.051515333354473114,0.0007188019226305187,0.13562650978565216,0.0,0.051515333354473114,0.1878606379032135,0.0011056403163820505,0.0003459886647760868,0.0003459886647760868,0.1878606677055359,0.1878606677055359,0.0,0.0,0.6728999614715576,20.75943374633789,0.051020409911870956,0.0,0.0
48,env000064,8,raw,0.03,5,1.4609957933425903,1.788081407546997,5.15963888168335,0.0,0.11831491440534592,1.4609957933425903,0.44702035188674927,0.0,0.11831491440534592,2.0263311862945557,0.004852894227951765,0.0034862456377595663,0.0034862456377595663,2.0263314247131348,2.0263314247131348,0.05999999865889549,0.05999999865889549,-0.7812134027481079,19.387619018554688,0.15306122601032257,0.0,0.0
49,env000070,12,raw,0.03,5,1.5179903507232666,6.395432949066162,17.155275344848633,0.0,0.1869647353887558,1.5179903507232666,1.5988582372665405,0.0,0.1869647353887558,3.3038132190704346,0.003379758447408676,0.0017124924343079329,0.0017124924343079329,3.3038134574890137,3.3038134574890137,0.05999999865889549,0.07000000029802322,-0.6811462640762329,15.85244083404541,0.10204081982374191,0.0,0.0
0,env000028,18,raw,0.03,10,2.5053889751434326,1.7313820123672485,5.656493186950684,0.0,0.2509376108646393,2.5053889751434326,0.43284550309181213,0.0,0.2509376108646393,3.1891722679138184,0.005565122701227665,0.0010590546298772097,0.0010590546298772097,3.1891722679138184,3.1891722679138184,0.09000000357627869,0.10000000149011612,-1.5559020042419434,18.47787857055664,0.15306122601032257,0.0,0.0
1,env000053,3,raw,0.03,10,1.6974519491195679,3.8102784156799316,22.503671646118164,0.0,0.42193979024887085,1.6974519491195679,0.9525696039199829,0.0,0.42193979024887085,3.0719614028930664,0.08085795491933823,0.06960103660821915,0.06960103660821915,3.0719683170318604,3.0719683170318604,0.05000000074505806,0.05000000074505806,-1.3700237274169922,29.822397232055664,0.11224489659070969,0.0,0.0
2,env000071,1,raw,0.03,10,2.6896286010742188,0.6493304967880249,3.256276845932007,0.0,0.24178209900856018,2.6896286010742188,0.16233262419700623,0.0,0.24178209900856018,3.093743324279785,0.005886816419661045,0.0012356479419395328,0.0012356479419395328,3.0937435626983643,3.0937435626983643,0.10000000149011612,0.10999999940395355,-1.0846349000930786,34.10851287841797,0.051020409911870956,0.0,0.0
3,env000098,15,raw,0.03,10,0.03395469859242439,1.4824563264846802,4.048048496246338,0.0,0.018933739513158798,0.03395469859242439,0.37061408162117004,0.0,0.018933739513158798,0.42350253462791443,0.005421189125627279,0.002284378744661808,0.002284378744661808,0.42350277304649353,0.42350277304649353,0.0,0.0,0.27497559785842896,24.49502944946289,0.22448979318141937,0.0,0.0
4,env000079,19,raw,0.03,10,0.7545452117919922,0.0,1.1591644287109375,0.0,0.30878329277038574,0.7545452117919922,0.0,0.0,0.30878329277038574,1.063328504562378,0.007566988933831453,0.0018088769866153598,0.0018088769866153598,1.063328742980957,1.063328742980957,0.019999999552965164,0.019999999552965164,-0.731518566608429,28.800304412841797,0.0,0.0,0.0
5,env000064,16,raw,0.03,10,0.3608185648918152,0.0025940178893506527,1.4181581735610962,0.0,0.34306734800338745,0.3608185648918152,0.0006485044723376632,0.0,0.34306734800338745,0.7045344114303589,0.007140270434319973,0.0019404900958761573,0.0019404900958761573,0.7045345902442932,0.7045345902442932,0.019999999552965164,0.019999999552965164,-0.3813064694404602,24.470598220825195,0.010204081423580647,0.0,0.0
6,env000073,2,raw,0.03,10,1.9550366401672363,0.3936958312988281,2.2312917709350586,0.0,0.802054226398468,1.9550366401672363,0.09842395782470703,0.0,0.802054226398468,2.8555147647857666,0.01034789439290762,0.0017194087849929929,0.0017194087849929929,2.8555150032043457,2.8555150032043457,0.09000000357627869,0.12999999523162842,-0.731860876083374,29.66417121887207,0.09183673560619354,0.0,0.0
7,env000098,8,raw,0.03,10,1.9975816011428833,0.6459511518478394,3.2054102420806885,0.0,0.15634062886238098,1.9975816011428833,0.16148778796195984,0.0,0.15634062886238098,2.3154098987579346,0.010773437097668648,0.003131678095087409,0.003131678095087409,2.3154101371765137,2.3154101371765137,0.07999999821186066,0.10999999940395355,-0.8460308313369751,27.04511833190918,0.06122449040412903,0.0,0.0
8,env000075,2,raw,0.03,10,2.7489118576049805,0.8241565823554993,3.204174757003784,0.0,0.5725644826889038,2.7489118576049805,0.20603914558887482,0.0,0.5725644826889038,3.527515411376953,0.0033295967150479555,0.001861574244685471,0.001861574244685471,3.5275156497955322,3.5275156497955322,0.10999999940395355,0.10999999940395355,-0.7206546068191528,14.847555160522461,0.08163265138864517,0.0,0.0
9,env000096,17,raw,0.03,10,0.19546011090278625,0.24304988980293274,2.0400474071502686,0.0,0.5334449410438538,0.19546011090278625,0.060762472450733185,0.0,0.5334449410438538,0.7896674871444702,0.0040469481609761715,0.0014424837427213788,0.0014424837427213788,0.7896676063537598,0.7896676063537598,0.0,0.009999999776482582,0.11953169107437134,24.78778076171875,0.0714285746216774,0.0,0.0
10,env000064,13,raw,0.03,10,1.5933473110198975,0.40395355224609375,2.2662599086761475,0.0,0.36732596158981323,1.5933473110198975,0.10098838806152344,0.0,0.36732596158981323,2.061661720275879,0.006131400354206562,0.0016384882619604468,0.0016384882619604468,2.061661958694458,2.061661958694458,0.07000000029802322,0.07999999821186066,-0.5809980630874634,27.122238159179688,0.09183673560619354,0.0,0.0
11,env000065,9,raw,0.03,10,0.8908504247665405,0.7365708351135254,2.776573896408081,0.0,0.28409287333488464,0.8908504247665405,0.18414270877838135,0.0,0.28409287333488464,1.359086036682129,0.002521912567317486,0.0006637800834141672,0.0006637800834141672,1.3590861558914185,1.3590861558914185,0.05000000074505806,0.07000000029802322,-0.33818545937538147,24.144073486328125,0.1734693944454193,0.0,0.0
12,env000065,15,raw,0.03,10,0.26698023080825806,0.020519757643342018,1.5436382293701172,0.0,0.150337815284729,0.26698023080825806,0.0051299394108355045,0.0,0.150337815284729,0.42244797945022583,0.003928437363356352,0.0015784096904098988,0.0015784096904098988,0.42244812846183777,0.42244812846183777,0.019999999552965164,0.019999999552965164,-0.15158995985984802,22.16236686706543,0.010204081423580647,0.0,0.0
13,env000040,9,raw,0.03,10,1.5303457975387573,0.749670147895813,3.1906485557556152,0.0,0.10650698840618134,1.5303457975387573,0.18741753697395325,0.0,0.10650698840618134,1.824270248413086,0.008513431996107101,0.0015874537639319897,0.0015874537639319897,1.8242703676223755,1.8242703676223755,0.029999999329447746,0.029999999329447746,-1.3988239765167236,31.12164306640625,0.0714285746216774,0.0,0.0
14,env000070,19,raw,0.03,10,0.0437040738761425,0.0,0.7679603099822998,0.0,0.3945435583591461,0.0437040738761425,0.0,0.0,0.3945435583591461,0.4382476210594177,0.002607651287689805,0.0003494012635201216,0.0003494012635201216,0.4382476508617401,0.4382476508617401,0.0,0.0,0.15968017280101776,29.82858657836914,0.0,0.0,0.0
15,env000071,13,raw,0.03,10,2.1364693641662598,0.18601715564727783,2.1601028442382812,0.0,0.08751847594976425,2.1364693641662598,0.04650428891181946,0.0,0.08751847594976425,2.2704920768737793,0.007515724748373032,0.003338421694934368,0.003338421694934368,2.2704923152923584,2.2704923152923584,0.05999999865889549,0.07999999821186066,-1.1742936372756958,27.051244735717773,0.06122449040412903,0.0,0.0
16,env000065,10,raw,0.03,10,0.3387528955936432,0.19920773804187775,2.195399522781372,0.0,0.24876169860363007,0.3387528955936432,0.04980193451046944,0.0,0.24876169860363007,0.6373165249824524,0.004160094074904919,0.0024176319129765034,0.0024176319129765034,0.6373167634010315,0.6373167634010315,0.009999999776482582,0.019999999552965164,-0.24696341156959534,24.516691207885742,0.020408162847161293,0.0,0.0
17,env000075,7,raw,0.03,10,0.0014580674469470978,0.8993352651596069,3.092771530151367,0.0,0.34491869807243347,0.0014580674469470978,0.22483381628990173,0.0,0.34491869807243347,0.5712105631828308,0.005730349104851484,0.001731437398120761,0.001731437398120761,0.5712107419967651,0.5712107419967651,0.0,0.0,0.4929161071777344,26.17605972290039,0.11224489659070969,0.0,0.0
18,env000040,2,raw,0.03,10,0.5028814673423767,0.09587426483631134,1.8137037754058838,0.0,0.21909227967262268,0.5028814673423767,0.023968566209077835,0.0,0.21909227967262268,0.7459423542022705,0.0033891538623720407,0.0011640593875199556,0.0011640593875199556,0.7459424734115601,0.7459424734115601,0.019999999552965164,0.03999999910593033,-0.2405449002981186,27.597797393798828,0.020408162847161293,0.0,0.0
19,env000075,3,raw,0.03,10,1.349712610244751,2.289243698120117,7.995192050933838,0.0,0.6514997482299805,1.349712610244751,0.5723109245300293,0.0,0.6514997482299805,2.5735232830047607,0.01781097985804081,0.019729437306523323,0.019729437306523323,2.5735251903533936,2.5735251903533936,0.05000000074505806,0.07000000029802322,-0.5374795794487,33.58341979980469,0.10204081982374191,0.0,0.0
20,env000053,7,raw,0.03,10,0.384841650724411,0.0,1.1766897439956665,0.0,0.05224555730819702,0.384841650724411,0.0,0.0,0.05224555730819702,0.43708720803260803,0.008388726972043514,0.0021572706755250692,0.0021572706755250692,0.43708741664886475,0.43708741664886475,0.009999999776482582,0.009999999776482582,-0.6652938723564148,39.904056549072266,0.0,0.0,0.0
21,env000073,19,raw,0.03,10,2.784433126449585,0.0021427155006676912,1.414999008178711,0.0,0.8452134728431702,2.784433126449585,0.0005356788751669228,0.0,0.8452134728431702,3.6301822662353516,0.0013456543674692512,0.0006944330525584519,0.0006944330525584519,3.6301822662353516,3.6301822662353516,0.12999999523162842,0.1899999976158142,-0.6174473166465759,14.467157363891602,0.010204081423580647,0.0,0.0
22,env000079,2,raw,0.03,10,0.1462605744600296,0.0,1.1249475479125977,0.0,0.0501040518283844,0.1462605744600296,0.0,0.0,0.0501040518283844,0.196364626288414,0.0025529484264552593,0.0008559669367969036,0.0008559669367969036,0.19636471569538116,0.19636471569538116,0.0,0.019999999552965164,0.0005096392706036568,26.230144500732422,0.0,0.0,0.0
23,env000070,11,raw,0.03,10,1.6888904571533203,0.36417439579963684,2.362967014312744,0.0,0.274513840675354,1.6888904571533203,0.09104359894990921,0.0,0.274513840675354,2.054447889328003,0.0021856341045349836,0.0007336982525885105,0.0007336982525885105,2.054447889328003,2.054447889328003,0.05999999865889549,0.07000000029802322,-0.8204328417778015,20.258676528930664,0.06122449040412903,0.0,0.0
24,env000028,13,raw,0.03,10,0.028928013518452644,0.0,1.3317375183105469,0.0,0.03023800626397133,0.028928013518452644,0.0,0.0,0.03023800626397133,0.05916602164506912,0.005289361346513033,0.0009543021442368627,0.0009543021442368627,0.05916611850261688,0.05916611850261688,0.0,0.0,0.2781173586845398,31.940900802612305,0.0,0.0,0.0
25,env000079,12,raw,0.03,10,1.6900668144226074,0.30593883991241455,2.1402969360351562,0.0,0.1542680561542511,1.6900668144226074,0.07648470997810364,0.0,0.1542680561542511,1.9208195209503174,0.0031382557936012745,0.0006697230273857713,0.0006697230273857713,1.920819640159607,1.920819640159607,0.07999999821186066,0.10000000149011612,-0.5291500091552734,22.114093780517578,0.08163265138864517,0.0,0.0
26,env000028,14,raw,0.03,10,0.7320650219917297,0.0,1.312482476234436,0.0,0.2935793995857239,0.7320650219917297,0.0,0.0,0.2935793995857239,1.0256444215774536,0.01167304813861847,0.0015690120635554194,0.0015690120635554194,1.0256445407867432,1.0256445407867432,0.019999999552965164,0.019999999552965164,-0.892987847328186,34.33619689941406,0.0,0.0,0.0
27,env000028,1,raw,0.03,10,5.210674862610176e-05,0.011120175942778587,1.4778412580490112,0.0,0.15662024915218353,5.210674862610176e-05,0.002780043985694647,0.0,0.15662024915218353,0.1594523936510086,0.002245820825919509,0.0007870079134590924,0.0007870079134590924,0.15945246815681458,0.15945246815681458,0.0,0.0,0.9494633674621582,21.638582229614258,0.010204081423580647,0.0,0.0
28,env000013,19,raw,0.03,10,0.04573799669742584,0.25719884037971497,2.406073808670044,0.0,0.6294966340065002,0.04573799669742584,0.06429971009492874,0.0,0.6294966340065002,0.739534318447113,0.012800070457160473,0.002278144471347332,0.002278144471347332,0.7395345568656921,0.7395345568656921,0.0,0.009999999776482582,0.12530745565891266,31.598243713378906,0.030612245202064514,0.0,0.0
29,env000071,18,raw,0.03,10,0.017290400341153145,0.0,1.214139699935913,0.0,0.7337627410888672,0.017290400341153145,0.0,0.0,0.7337627410888672,0.7510531544685364,0.0030640740878880024,0.0007711281650699675,0.0007711281650699675,0.7510532140731812,0.7510532140731812,0.0,0.0,0.38490402698516846,29.411884307861328,0.0,0.0,0.0
30,env000098,1,raw,0.03,10,0.0033436317462474108,1.2124539613723755,3.7182328701019287,0.0,0.17583422362804413,0.0033436317462474108,0.30311349034309387,0.0,0.17583422362804413,0.4822913408279419,0.0045506153255701065,0.0024640995543450117,0.0024640995543450117,0.482291579246521,0.482291579246521,0.0,0.0,0.585396945476532,24.799592971801758,0.16326530277729034,0.0,0.0
31,env000098,16,raw,0.03,10,0.40001600980758667,0.26258301734924316,1.9166309833526611,0.0,0.11927314102649689,0.40001600980758667,0.06564575433731079,0.0,0.11927314102649689,0.5849348902702332,0.002848973497748375,0.000543141970410943,0.000543141970410943,0.5849349498748779,0.5849349498748779,0.019999999552965164,0.019999999552965164,-0.33876341581344604,19.897296905517578,0.15306122601032257,0.0,0.0
32,env000096,12,raw,0.03,10,0.7849346995353699,0.30181020498275757,2.1564884185791016,0.0,0.2131848782300949,0.7849346995353699,0.07545255124568939,0.0,0.2131848782300949,1.0735721588134766,0.0032692402601242065,0.0008158726268447936,0.0008158726268447936,1.0735722780227661,1.0735722780227661,0.029999999329447746,0.029999999329447746,-0.5819556713104248,23.11774253845215,0.040816325694322586,0.0,0.0
33,env000079,8,raw,0.03,10,0.837390661239624,1.720564842224121,5.1424360275268555,0.0,0.40663957595825195,0.837390661239624,0.4301412105560303,0.0,0.40663957595825195,1.6741714477539062,0.008976452983915806,0.006151864305138588,0.006151864305138588,1.674172043800354,1.674172043800354,0.019999999552965164,0.03999999910593033,-0.7607563138008118,24.093162536621094,0.10204081982374191,0.0,0.0
