path_id,center,sigma,center_cost,success_rate,perturbed_cost_mean,cost_multiplier_mean
40,6,0.5,0.006181265693157911,0.0,0.00919593870639801,1.4877113103866577
40,7,0.5,0.004050660878419876,0.375,0.009722706861793995,2.4002768993377686
40,8,0.5,0.003773069940507412,0.4375,0.01108461432158947,2.9378232955932617
40,9,0.5,0.0035341561306267977,0.53125,0.006814572494477034,1.9282035827636719
40,10,0.5,0.003683187998831272,0.75,0.00617239810526371,1.6758304834365845
40,11,0.5,0.0034365388564765453,0.6875,0.005918701644986868,1.7222858667373657
40,12,0.5,0.00366940232925117,0.5625,0.0071947271935641766,1.9607353210449219
40,13,0.5,0.003556443378329277,0.40625,0.010372765362262726,2.9166126251220703
40,14,0.5,0.003958320710808039,0.53125,0.009001841768622398,2.2741565704345703
40,15,0.5,0.003754508215934038,0.53125,0.006673230789601803,1.7773915529251099
40,16,0.5,0.0035985035356134176,0.65625,0.0061140223406255245,1.6990456581115723
40,17,0.5,0.004610382951796055,0.53125,0.011603745631873608,2.5168726444244385
40,18,0.5,0.0034216376952826977,0.625,0.0060586160980165005,1.7706773281097412
40,19,0.5,0.0035944196861237288,0.65625,0.005752528551965952,1.6004053354263306
40,20,0.5,0.0037158287595957518,0.625,0.006063493900001049,1.6318010091781616
40,21,0.5,0.0038332983385771513,0.75,0.00520170945674181,1.3569799661636353
40,22,0.5,0.0034428026992827654,0.0,0.01955563575029373,5.680150032043457
40,23,0.5,0.0032150987535715103,0.46875,0.01173129491508007,3.648813009262085
40,24,0.5,0.004015179350972176,0.46875,0.008358001708984375,2.081601142883301
40,25,0.5,0.003691451856866479,0.75,0.005283923353999853,1.4313944578170776
40,26,0.5,0.0033909243065863848,0.875,0.004948342218995094,1.4592899084091187
40,27,0.5,0.003458312712609768,0.25,0.01950351893901825,5.63960599899292
40,28,0.5,0.0044997395016252995,0.4375,0.007220542524009943,1.6046578884124756
40,29,0.5,0.0026627567131072283,0.96875,0.003573130816221237,1.3418916463851929
40,30,0.5,0.0037236795760691166,0.59375,0.005978381726890802,1.605503797531128
40,31,0.5,0.0034522030036896467,0.96875,0.0046380809508264065,1.3435133695602417
43,0,0.05,0.0042926413007080555,1.0,0.004309856798499823,1.0040104389190674
43,1,0.05,0.008575301617383957,0.0,0.008601083420217037,1.0030065774917603
43,2,0.05,0.0052963607013225555,1.0,0.005350031424313784,1.0101333856582642
43,3,0.05,0.006562515627592802,1.0,0.006583008449524641,1.0031226873397827
43,4,0.05,0.0054284497164189816,1.0,0.005466714035719633,1.0070488452911377
43,5,0.05,0.005689084995537996,1.0,0.005724506452679634,1.0062261819839478
43,6,0.05,0.004378531593829393,1.0,0.004582226276397705,1.0465211868286133
43,7,0.05,0.004991153720766306,1.0,0.005032898858189583,1.0083638429641724
43,8,0.05,0.004600344691425562,1.0,0.0046346792951226234,1.0074634552001953
43,9,0.05,0.005762684158980846,1.0,0.005779208615422249,1.0028674602508545
43,10,0.05,0.004976825788617134,1.0,0.005044244229793549,1.0135465860366821
43,11,0.05,0.004974109586328268,1.0,0.005035251844674349,1.0122921466827393
43,12,0.05,0.006240495014935732,1.0,0.006247027311474085,1.0010467767715454
43,13,0.05,0.0056496430188417435,1.0,0.005665878299623728,1.0028736591339111
43,14,0.05,0.004094516392797232,1.0,0.004140845034271479,1.011314868927002
43,15,0.05,0.006254913285374641,1.0,0.006291180849075317,1.0057982206344604
43,16,0.05,0.0049188160337507725,1.0,0.00494070490822196,1.0044500827789307
43,17,0.05,0.005070604383945465,1.0,0.005107624921947718,1.0073009729385376
43,18,0.05,0.005882384721189737,1.0,0.005905387923121452,1.0039105415344238
43,19,0.05,0.0053268251940608025,1.0,0.005352210719138384,1.0047656297683716
43,20,0.05,0.0045472485944628716,1.0,0.004602121654897928,1.0120673179626465
43,21,0.05,0.0057782018557190895,1.0,0.0058068460784852505,1.0049571990966797
43,22,0.05,0.006743112578988075,1.0,0.006756414659321308,1.0019727945327759
43,23,0.05,0.004427615087479353,1.0,0.004450527019798756,1.0051748752593994
43,24,0.05,0.004829201847314835,1.0,0.00486378138884902,1.0071605443954468
43,25,0.05,0.0059840017929673195,1.0,0.006019040942192078,1.0058554410934448
43,26,0.05,0.00628241989761591,1.0,0.006321264896541834,1.0061830282211304
43,27,0.05,0.005383980926126242,1.0,0.005405777134001255,1.0040483474731445
43,28,0.05,0.005285164806991816,1.0,0.005329092498868704,1.0083115100860596
43,29,0.05,0.005308208987116814,1.0,0.0053296396508812904,1.0040371417999268
43,30,0.05,0.0031383608002215624,1.0,0.0031589381396770477,1.006556749343872
43,31,0.05,0.0046492815017700195,1.0,0.004679474048316479,1.0064939260482788
43,0,0.1,0.0042926413007080555,1.0,0.004362367559224367,1.0162432193756104
43,1,0.1,0.008575301617383957,0.0,0.008676275610923767,1.011775016784668
43,2,0.1,0.0052963607013225555,1.0,0.005492088850587606,1.0369552373886108
43,3,0.1,0.006562515627592802,1.0,0.006638060789555311,1.0115116834640503
43,4,0.1,0.0054284497164189816,0.96875,0.006428728811442852,1.1842660903930664
43,5,0.1,0.005689084995537996,1.0,0.0057936240918934345,1.0183753967285156
