map_id,condition_id,source_id,path_num,strict_safe,max_esdf_violation,safe_cost,path_length,curvature_max,curvature_exceedance,jerk,endpoint_yaw_error,self_intersection,abnormal,mode_label,length_chord_ratio
env000010,0,20,0,False,0.5140536427497864,2.4984569549560547,17.126522064208984,4.00819206237793,0.010204081423580647,0.00021544401533901691,0.1485905647277832,False,False,-1,1.0040912628173828
env000010,0,21,0,False,0.549235999584198,2.669550657272339,17.298240661621094,4.157127857208252,0.010204081423580647,0.0003072508843615651,0.14046494662761688,False,False,1,1.014158844947815
env000010,0,22,0,False,0.5436259508132935,2.8571670055389404,17.227123260498047,6.923221111297607,0.010204081423580647,0.0003863030578941107,0.25670188665390015,False,False,1,1.0099893808364868
env000010,0,23,0,False,0.5462309122085571,2.909656524658203,17.11336898803711,4.283514022827148,0.010204081423580647,0.0002411846217000857,0.12261848151683807,False,False,1,1.0033202171325684
env000010,0,24,0,False,0.5631986856460571,2.8506741523742676,17.228551864624023,2.2930407524108887,0.010204081423580647,0.0001908386911964044,0.10140418261289597,False,False,0,1.0100730657577515
env000010,0,25,0,False,0.5595723986625671,3.096339702606201,17.14655876159668,4.053701400756836,0.010204081423580647,0.00042535492684692144,0.20273447036743164,False,False,-1,1.0052659511566162
env000010,0,26,0,False,0.566457211971283,2.939293146133423,17.124250411987305,5.439922332763672,0.010204081423580647,0.00024589538224972785,0.18105065822601318,False,False,1,1.0039581060409546
env000010,0,27,0,False,0.5506129860877991,2.7817461490631104,17.116668701171875,2.696890115737915,0.010204081423580647,0.00011708983220160007,0.14926016330718994,False,False,0,1.0035135746002197
env000010,0,28,0,False,0.5101937651634216,2.380202293395996,17.273841857910156,4.175879955291748,0.010204081423580647,0.00040359643753618,0.18091854453086853,False,False,-1,1.0127283334732056
env000010,0,29,0,False,0.528811514377594,2.6035780906677246,17.196372985839844,3.842360734939575,0.010204081423580647,0.00025330521748401225,0.08388417959213257,False,False,-1,1.0081864595413208
env000010,0,30,0,False,0.4619315266609192,2.2814362049102783,17.211654663085938,3.914606809616089,0.010204081423580647,0.00023968025925569236,0.08595049381256104,False,False,-1,1.0090824365615845
env000010,0,31,0,False,0.4260568618774414,2.0007879734039307,17.175640106201172,5.103661060333252,0.010204081423580647,0.00020930959726683795,0.13926753401756287,False,False,-1,1.006971001625061
env000020,1,0,0,False,0.47769421339035034,4.29229736328125,12.307904243469238,7.9068827629089355,0.0714285671710968,0.000217275635804981,0.33014732599258423,False,False,1,1.038720965385437
env000020,1,1,0,False,0.5271827578544617,4.371881484985352,12.30184555053711,5.236905574798584,0.06122449040412903,0.0001470088609494269,0.21131348609924316,False,False,1,1.0382095575332642
